RamanShift (cm-1)	00:00:56	00:01:25	00:01:55	00:02:26
1300.0000	2964.35667494	3006.03851371	3026.21557286	2981.97560353
1299.0000	3078.50888537	3132.68069932	3159.31102194	3104.85527436
1298.0000	3204.88353268	3263.93873504	3302.26700146	3237.62372751
1297.0000	3348.96006428	3404.27542136	3450.26724867	3380.66899657
1296.0000	3514.73586565	3555.35677612	3601.01487916	3538.98292560
1295.0000	3701.27028156	3718.14540822	3759.41828170	3717.98552247
1294.0000	3903.13805753	3898.80928144	3936.84677340	3919.69951068
1293.0000	4116.78620152	4108.33379826	4144.55049507	4142.72175529
1292.0000	4346.97834067	4353.66849533	4387.70561257	4386.51410954
1291.0000	4604.52322252	4631.79926582	4665.23245584	4654.98229749
1290.0000	4896.70779917	4935.73871158	4973.44662113	4953.42854696
1289.0000	5222.61000553	5264.13286162	5308.91569350	5282.53945517
1288.0000	5579.90107073	5621.27702619	5670.38796475	5640.17763171
1287.0000	5974.54634937	6011.31262814	6062.58277926	6031.38284963
1286.0000	6421.52500244	6440.34710213	6499.90734572	6472.48285230
1285.0000	6936.46656441	6924.11525009	7003.59320736	6981.31086957
1284.0000	7527.73441406	7484.02008500	7591.15595317	7565.80427227
1283.0000	8195.89390226	8131.18587899	8267.50145338	8226.58548253
1282.0000	8940.34602559	8862.88422832	9028.48802211	8969.98601091
1281.0000	9769.15577577	9683.84131121	9876.89936766	9815.47071056
1280.0000	10706.49959258	10626.88022750	10837.67284582	10791.67558498
1279.0000	11792.41934307	11742.01733498	11957.03331376	11929.79677843
1278.0000	13074.79763670	13067.04675103	13284.69533734	13262.35630672
1277.0000	14600.44124213	14623.26235763	14858.13156918	14826.33680797
1276.0000	16412.51511622	16445.13804383	16708.01079275	16666.12486963
1275.0000	18554.02101129	18597.58556414	18876.65187352	18833.14518599
1274.0000	21069.56222415	21145.53575840	21420.48007257	21379.84181008
1273.0000	23996.23160476	24108.25602265	24384.91543469	24345.25978266
1272.0000	27337.32848418	27449.35064650	27768.66809573	27727.78610059
1271.0000	31017.63666516	31084.55601471	31487.42488459	31440.26767406
1270.0000	34829.63890586	34842.64932101	35325.75261184	35255.43658941
1269.0000	38399.60816478	38387.41941197	38893.07204099	38777.68273921
1268.0000	41218.75848346	41211.29481811	41653.07822121	41491.01845421
1267.0000	42768.08177696	42779.70851068	43075.06579860	42897.83020566
1266.0000	42702.91077234	42750.75006333	42843.46419697	42693.74448236
1265.0000	40999.17016433	41110.98045927	40987.78667917	40885.53611320
1264.0000	37968.01514441	38153.78665667	37855.25300921	37789.54088011
1263.0000	34130.52616151	34356.71712441	33968.28724004	33917.82858893
1262.0000	30034.15077016	30242.19073421	29859.69720843	29812.82276812
1261.0000	26107.75337690	26257.13552204	25946.65059450	25902.76293756
1260.0000	22599.62501349	22687.79372406	22467.50111541	22429.25363402
1259.0000	19590.47272036	19639.84253227	19490.89659971	19460.02373210
1258.0000	17052.56827789	17090.79825111	16981.36449790	16957.87450683
1257.0000	14919.71921609	14967.93431423	14872.79760074	14853.51229744
1256.0000	13132.75538509	13196.89541042	13105.67445456	13084.47215237
1255.0000	11645.41577830	11713.29128549	11626.84503502	11599.58525351
1254.0000	10408.87039466	10462.57881206	10381.69549365	10351.80109469
1253.0000	9365.70221357	9401.07414022	9318.95157366	9296.02066707
1252.0000	8462.91967881	8493.69631630	8402.08667245	8392.01496723
1251.0000	7667.70744934	7710.15384655	7611.67317523	7607.64061313
1250.0000	6968.58509385	7026.58350273	6934.68316314	6921.33111544
1249.0000	6362.47829088	6428.38743764	6352.54411037	6322.34976792
1248.0000	5841.12626875	5905.46805179	5841.43230041	5805.20493248
1247.0000	5387.73815736	5444.90294188	5383.06642852	5360.42868063
1246.0000	4983.98929007	5032.73582850	4971.18639026	4971.22290524
1245.0000	4618.99689286	4662.00731769	4606.12872546	4620.45321671
1244.0000	4291.51606609	4333.15434475	4286.50581340	4299.48266583
1243.0000	4003.68913511	4044.85639559	4007.70928737	4008.16554581
1242.0000	3752.75551162	3788.44738374	3763.53281393	3747.35244046
1241.0000	3528.75812951	3553.28935708	3544.73906691	3513.73076532
1240.0000	3320.16743257	3334.80354090	3339.42709307	3301.32957770
1239.0000	3121.40976020	3134.82754952	3140.60217906	3105.32441217
1238.0000	2934.51916569	2955.34504243	2952.18928369	2923.75772750
1237.0000	2763.76011523	2793.70340524	2782.40404210	2757.31331076
1236.0000	2609.81145469	2643.81326913	2631.61901088	2607.96515162
1235.0000	2469.63796240	2501.23028670	2491.92981912	2476.24612638
1234.0000	2340.34933719	2366.79065010	2359.03416916	2358.87773096
1233.0000	2221.09903334	2244.90432094	2238.55903132	2250.03389144
1232.0000	2111.72921807	2138.09308294	2137.41277138	2145.76960135
1231.0000	2011.95396556	2043.94877135	2052.56650633	2046.57164208
1230.0000	1922.35208528	1957.82859352	1972.45539063	1954.83189144
1229.0000	1843.89001349	1877.05767027	1888.33047992	1870.48870207
1228.0000	1775.07432159	1801.08712372	1801.38330274	1790.53893314
1227.0000	1711.22812759	1728.95511985	1719.39228964	1713.24640218
1226.0000	1648.53318073	1659.32037740	1649.00938339	1641.69089051
1225.0000	1588.12604556	1593.29032048	1591.42759892	1581.41647474
1224.0000	1534.47764624	1534.99211048	1543.15990846	1533.85192747
1223.0000	1490.00729784	1487.79501804	1499.46336021	1493.16178649
1222.0000	1452.86434516	1450.31417049	1457.50874008	1451.26974100
1221.0000	1419.75113457	1416.92776529	1417.37895075	1406.18913562
1220.0000	1388.72315866	1382.67335616	1380.80072141	1364.02371515
1219.0000	1358.42748324	1347.87374582	1349.25684318	1331.95460057
1218.0000	1326.89974497	1317.45966147	1322.83593699	1310.29959326
1217.0000	1293.67760334	1294.75898968	1299.90538303	1292.66579141
1216.0000	1262.52053348	1276.39687656	1277.91284924	1273.16671700
1215.0000	1239.17182342	1255.32675775	1255.63799038	1251.61404946
1214.0000	1225.01080816	1229.15060191	1234.65054535	1231.21305474
1213.0000	1214.28905979	1202.63977848	1216.75188424	1212.88630589
1212.0000	1199.14777719	1180.47402970	1199.42004560	1193.46961701
1211.0000	1176.71403371	1160.32647583	1176.24516370	1169.04669222
1210.0000	1149.98374218	1136.20374907	1144.07502984	1138.64301407
1209.0000	1122.53417881	1106.84130171	1108.25467586	1104.46229448
1208.0000	1094.58248845	1076.86614201	1077.92979122	1069.63650434
1207.0000	1064.54746001	1049.82770259	1056.27311039	1036.34069618
1206.0000	1032.20655314	1023.66215370	1037.48907992	1005.32702254
1205.0000	998.75816941	994.08010995	1013.42347534	976.33766567
1204.0000	965.13056797	960.05457528	981.09064167	948.86781924
1203.0000	932.21207162	924.96334997	943.80269552	922.84656438
1202.0000	902.26515821	894.11970674	907.67961450	898.75047958
1201.0000	878.02731713	871.81663190	878.21729211	877.26374568
1200.0000	859.83002619	858.68130905	857.98652456	858.97282033
1199.0000	844.89882016	850.55996039	845.42673512	843.98398102
1198.0000	830.29889754	841.31805762	836.27258419	831.37050727
1197.0000	815.88491388	828.03233893	827.14886564	819.49194219
1196.0000	803.71700663	812.84160013	817.32839584	807.73230456
1195.0000	795.08957033	799.42164758	806.95130680	797.62297756
1194.0000	788.88296642	789.15606021	795.57528871	791.24744543
1193.0000	782.89226867	781.67151614	784.07422385	788.76655418
1192.0000	776.51987985	777.43434771	776.35121050	788.63470515
1191.0000	772.07293828	777.65020912	776.43320038	789.90894472
1190.0000	773.25997555	781.90397994	783.89805003	792.74597728
1189.0000	782.08303300	787.91667570	794.34779382	796.79241250
1188.0000	796.98956983	794.46473579	804.75105027	801.27803803
1187.0000	813.92817760	803.34442624	816.15553207	807.26301522
1186.0000	828.99946149	817.02298034	830.13742136	817.45444209
1185.0000	840.39456367	834.52789911	844.79930110	832.38677540
1184.0000	849.04400422	851.32379451	856.73919355	848.82642849
1183.0000	858.42891234	864.45858010	866.27208055	864.07084579
1182.0000	873.03699412	876.94441734	878.15597927	880.42388234
1181.0000	895.35647664	895.05305220	896.51833233	902.81172538
1180.0000	924.01321323	921.01312840	920.88289527	932.29844460
1179.0000	955.67795552	950.48276613	948.33844496	964.26783399
1178.0000	988.67209074	978.58488142	978.19370390	993.43482632
1177.0000	1023.61492190	1006.72780537	1012.62562453	1019.27346796
1176.0000	1060.98030278	1041.20442041	1053.14791136	1046.56894975
1175.0000	1100.26948816	1085.87220365	1098.48240756	1082.21662696
1174.0000	1142.57559363	1139.11998373	1147.04726873	1131.61267608
1173.0000	1192.44668188	1198.86969173	1201.11374658	1196.51249983
1172.0000	1255.93406645	1268.13909338	1267.70894120	1275.59671314
1171.0000	1337.47735311	1353.40567376	1354.77512337	1367.71650860
1170.0000	1439.53336073	1458.67500867	1466.09526946	1474.86725932
1169.0000	1565.19790231	1584.94011333	1601.03525782	1602.31431990
1168.0000	1721.41401511	1737.50755262	1761.30537568	1757.63483585
1167.0000	1920.55774318	1932.15534430	1959.14309105	1952.47088219
1166.0000	2184.13367302	2197.00100022	2224.29706046	2212.30282965
1165.0000	2565.21700022	2590.18694734	2625.17649213	2605.49101043
1164.0000	3200.78482470	3250.33406622	3316.08391584	3292.31410141
1163.0000	4347.66343727	4431.33532857	4561.36875924	4541.55270786
1162.0000	6291.37118313	6407.93919680	6627.40134694	6615.10791263
1161.0000	9077.17339476	9208.50167118	9508.45141762	9496.80295702
1160.0000	12230.99429923	12349.03029206	12672.15708947	12648.14065902
1159.0000	14791.97538287	14878.71558144	15135.94136530	15090.31505823
1158.0000	15790.89796498	15851.83426059	15969.01047187	15901.69682538
1157.0000	14868.97630394	14923.42983922	14887.26007692	14805.21579443
1156.0000	12512.99218991	12571.82320384	12436.49510948	12349.55335188
1155.0000	9694.44847981	9751.06813519	9598.19241493	9517.24117907
1154.0000	7245.02460497	7287.24528121	7173.90208443	7109.22468390
1153.0000	5490.69710012	5514.86413543	5452.36330883	5409.33711928
1152.0000	4335.45971724	4346.29328087	4317.48578053	4292.85771694
1151.0000	3557.52590260	3559.91081981	3546.55258980	3530.98896958
1150.0000	3004.42470740	3001.62013565	2994.35826618	2980.77192956
1149.0000	2606.83741541	2604.87339931	2597.27473519	2587.10151351
1148.0000	2325.01228374	2332.05216779	2317.00154524	2317.73411436
1147.0000	2124.92752635	2143.68362788	2119.01528498	2135.11429708
1146.0000	1981.71597851	2005.69244431	1978.50791092	2004.69379559
1145.0000	1878.68787428	1898.74016751	1879.33467125	1903.06729714
1144.0000	1800.99894823	1814.55364518	1805.93923770	1816.99308997
1143.0000	1735.58197028	1747.57897815	1742.79344962	1741.02984497
1142.0000	1674.55789299	1690.11170107	1679.75025584	1674.01967043
1141.0000	1614.58925397	1632.83933500	1613.83528337	1613.52483654
1140.0000	1554.12799800	1569.66609433	1546.79435908	1554.26751356
1139.0000	1493.13025800	1501.88014571	1482.48275639	1492.88703632
1138.0000	1433.64369485	1436.22540959	1424.45077933	1431.45158649
1137.0000	1378.43126308	1378.54942029	1373.49132855	1374.16799257
1136.0000	1329.14340802	1330.12362461	1327.72873130	1322.40299106
1135.0000	1286.11672335	1289.13619400	1285.65385291	1274.95564833
1134.0000	1248.73686301	1253.08958482	1247.84238224	1231.94157634
1133.0000	1215.26265322	1219.18058547	1214.80630760	1195.86643025
1132.0000	1183.51712280	1184.87501863	1184.58460639	1168.49320498
1131.0000	1153.18231336	1150.23266396	1154.46556130	1148.18057860
1130.0000	1127.08548272	1118.98832763	1125.22413260	1131.28850927
1129.0000	1108.83035157	1095.67194752	1102.15450224	1115.68598167
1128.0000	1098.67555694	1081.43610821	1090.59238342	1101.99688647
1127.0000	1092.70146941	1073.65940780	1090.21822939	1091.58121425
1126.0000	1087.02142396	1069.96577302	1094.39613164	1084.61789907
1125.0000	1082.36423838	1071.55411580	1095.77237068	1081.08611604
1124.0000	1083.14166819	1081.12009302	1092.64174658	1082.65901940
1123.0000	1091.74435203	1097.44554584	1089.68398343	1091.60995453
1122.0000	1105.23776623	1113.93998538	1092.87526565	1107.25972154
1121.0000	1118.81810741	1124.51522138	1104.46525595	1125.00234421
1120.0000	1131.47537734	1130.63725934	1122.68741310	1140.19781174
1119.0000	1146.42254543	1140.56139593	1144.65764725	1152.48240479
1118.0000	1166.08324347	1160.75565522	1168.20063637	1165.17426175
1117.0000	1188.60295595	1189.33396366	1191.71847879	1181.05174136
1116.0000	1210.14907764	1218.76328269	1214.37025196	1200.32572885
1115.0000	1229.22794571	1243.64053929	1236.99506707	1222.64224875
1114.0000	1247.32960588	1264.27063359	1261.43064020	1248.78084412
1113.0000	1266.02012752	1283.49409420	1287.71512509	1278.74212558
1112.0000	1284.97142762	1302.16932856	1312.56197186	1309.20347407
1111.0000	1302.89874590	1318.37802112	1331.79420767	1334.86427853
1110.0000	1319.02100976	1329.99085021	1344.32696453	1352.53909043
1109.0000	1332.83238851	1337.24446698	1352.99835081	1362.74934233
1108.0000	1343.23579006	1342.82455154	1361.37135375	1367.28140489
1107.0000	1349.02944558	1349.27499893	1370.28343849	1366.89536839
1106.0000	1350.45555165	1356.23274043	1377.63462272	1362.45159867
1105.0000	1349.78569163	1360.98120313	1381.00634472	1356.99706730
1104.0000	1349.95753506	1362.32150565	1380.22835292	1354.75769876
1103.0000	1352.39521964	1362.81306990	1377.69893973	1357.63407253
1102.0000	1355.94338192	1365.70799179	1376.34582118	1363.50977913
1101.0000	1357.85101307	1370.31180020	1376.96210294	1368.38094282
1100.0000	1355.99395893	1372.41426931	1377.32688087	1369.77054085
1099.0000	1350.48760469	1369.51138650	1374.09920416	1368.00168254
1098.0000	1343.49924998	1363.66980313	1365.80833864	1364.76680586
1097.0000	1337.77564150	1358.54704860	1354.32184612	1361.04661042
1096.0000	1335.25222580	1355.51088146	1344.04157100	1356.52176708
1095.0000	1336.44847449	1354.09447984	1339.95638891	1350.87670389
1094.0000	1340.59525399	1354.69942402	1345.40944801	1345.47625739
1093.0000	1346.43465007	1358.61602463	1359.92764870	1343.38535448
1092.0000	1353.33585993	1365.69291545	1378.52774967	1347.29777210
1091.0000	1361.56886502	1373.84887658	1394.18766888	1357.21226992
1090.0000	1371.15326649	1381.20164747	1402.39542484	1370.15960894
1089.0000	1380.86846721	1387.48061090	1403.96792746	1382.42920635
1088.0000	1389.41051350	1393.23462080	1403.87788196	1392.51607931
1087.0000	1397.65471593	1399.08501171	1407.77293639	1402.29280286
1086.0000	1408.71324440	1406.43915943	1419.04206544	1415.16889400
1085.0000	1425.08698154	1417.87660973	1437.45506965	1432.66951906
1084.0000	1446.36471446	1435.75704318	1459.51608882	1452.95006266
1083.0000	1470.26141132	1460.59243442	1481.04870853	1473.33456337
1082.0000	1495.18323082	1491.07324575	1500.96525882	1494.28154911
1081.0000	1521.00233169	1525.14433705	1522.66487782	1519.74757892
1080.0000	1548.19951069	1560.68891127	1551.05678069	1552.97295473
1079.0000	1577.84689587	1596.03708760	1588.34222083	1592.74451963
1078.0000	1612.37774869	1630.96050741	1633.13883904	1634.79579349
1077.0000	1654.61667052	1667.12606622	1682.74276876	1676.32026115
1076.0000	1704.99019254	1706.76471711	1734.60788311	1717.97231066
1075.0000	1760.44632490	1750.81942473	1786.05171344	1761.98596774
1074.0000	1817.10791231	1799.09666494	1835.14561961	1810.16643535
1073.0000	1873.82862885	1852.29966781	1883.41545101	1864.01777331
1072.0000	1932.77740036	1912.85560927	1936.29747797	1924.85558383
1071.0000	1997.17503759	1982.82856872	1999.14097282	1992.43898624
1070.0000	2069.16203905	2061.38002458	2073.12445297	2064.89576059
1069.0000	2149.09524621	2145.32985237	2156.20306979	2141.96286993
1068.0000	2235.43772107	2232.56588668	2247.20053861	2227.55838163
1067.0000	2325.42072272	2324.31318820	2346.98875291	2326.53347522
1066.0000	2417.63571435	2423.65048335	2455.67797363	2438.21915645
1065.0000	2515.06918186	2532.38015623	2570.85067097	2555.45812236
1064.0000	2624.53299447	2650.15732342	2689.87288473	2671.91119005
1063.0000	2751.55913110	2776.42987993	2813.09720865	2789.40418114
1062.0000	2895.71685388	2912.06039884	2943.96242945	2916.38859407
1061.0000	3051.49332815	3058.49794302	3086.61780009	3059.73578778
1060.0000	3213.46144003	3216.13366962	3243.99497483	3219.96630541
1059.0000	3380.22757671	3384.39136668	3417.14453785	3394.52760837
1058.0000	3554.73048236	3563.41350053	3605.24978008	3583.43571405
1057.0000	3742.89177051	3755.42395616	3806.75033966	3790.13130461
1056.0000	3951.95389471	3964.89342752	4021.65052964	4017.63549561
1055.0000	4187.58897693	4197.48566019	4252.85917334	4265.22944610
1054.0000	4450.89185640	4457.35459259	4504.78877932	4529.03212924
1053.0000	4739.10579198	4743.87201125	4780.93222722	4805.80710512
1052.0000	5050.37031208	5051.91186610	5083.30782569	5097.28530484
1051.0000	5386.70530139	5378.06396844	5413.72794362	5411.66532208
1050.0000	5751.34609272	5727.56848935	5774.92545020	5760.19718178
1049.0000	6145.39032806	6113.57727738	6171.30661755	6151.49430674
1048.0000	6570.84076036	6548.71149038	6610.17660932	6590.17509899
1047.0000	7037.59645184	7038.99437253	7102.32302536	7082.27511596
1046.0000	7564.57795083	7587.59887774	7660.39056038	7640.57487707
1045.0000	8172.32067825	8203.51713782	8296.88495888	8281.92299641
1044.0000	8876.59285116	8905.13001556	9025.21062940	9019.77845473
